,TRAIN NO.,CLASS,FROM_CODE,TO_CODE,JOURNEY-DAY,JOURNEY-MONTH,JOURNEY-YEAR,QUOTA,BOOKING-DAY,BOOKING-MONTH,BOOKING-YEAR,WAITING NO.,CONFIRMED
2608,10919,1,544,380,24,12,2013,10,16,12,2014,53,51
2609,10095,1,709,460,14,11,2016,3,12,10,2014,57,51
2610,10448,4,557,686,29,5,2014,1,4,8,2015,17,51
2611,10078,5,64,93,15,7,2013,5,16,10,2013,117,0
2612,10132,4,633,362,12,9,2013,6,9,7,2015,39,51
2613,10005,2,380,218,22,12,2014,7,4,6,2016,94,0
2614,10892,5,273,145,15,9,2016,3,11,10,2015,129,0
2615,10775,7,192,321,3,8,2013,2,4,11,2013,126,0
2616,10628,3,63,695,29,11,2013,3,18,4,2016,57,50
2617,10277,3,553,404,23,12,2016,5,10,9,2015,5,52
2618,10098,4,217,688,10,11,2014,7,10,4,2013,99,0
2619,10374,6,90,581,12,8,2013,3,4,7,2016,20,51
2620,10500,3,661,676,26,2,2014,2,3,12,2013,131,0
2621,10346,7,563,23,23,9,2014,1,17,6,2015,35,51
2622,10217,1,39,158,17,7,2016,5,17,1,2016,103,0
2623,10780,1,473,37,12,8,2015,1,24,8,2016,93,0
2624,10543,4,322,325,26,7,2015,8,18,9,2013,128,0
2625,10037,3,82,525,11,12,2013,7,8,1,2014,101,0
2626,10654,4,248,592,12,2,2014,11,7,9,2016,110,0
2627,10914,1,418,26,19,8,2013,7,18,2,2015,133,0
2628,10071,7,274,75,22,9,2013,11,24,7,2015,43,51
2629,10247,3,194,129,13,1,2015,3,1,1,2014,24,51
2630,10193,3,146,431,26,9,2016,9,18,7,2016,41,51
2631,10451,6,518,637,4,11,2015,11,7,12,2013,111,0
2632,10870,2,566,535,12,11,2014,3,12,3,2016,114,0
2633,10203,3,190,199,11,11,2014,9,19,6,2014,12,52
2634,10797,1,371,635,29,7,2014,1,2,12,2013,132,0
2635,10544,7,273,681,11,7,2016,11,26,11,2014,47,51
2636,10347,3,390,555,18,6,2015,5,8,5,2013,119,0
2637,10366,1,291,705,11,5,2014,8,5,1,2013,24,51
2638,10860,4,629,270,7,5,2013,10,22,2,2014,124,0
2639,10272,6,649,675,13,4,2016,8,11,1,2014,23,51
2640,10512,6,301,38,14,1,2013,1,17,5,2015,49,51
2641,10740,6,422,85,4,8,2015,10,5,11,2015,135,0
2642,10152,4,702,152,6,8,2016,1,7,3,2013,78,50
2643,10354,2,702,534,13,7,2013,4,8,6,2015,35,51
2644,10009,5,661,652,19,7,2016,3,26,10,2016,52,51
2645,10199,4,91,147,23,4,2013,1,15,5,2016,25,51
2646,10342,2,500,229,24,6,2014,5,18,10,2014,6,52
2647,10954,4,219,161,15,6,2014,9,14,10,2016,48,51
2648,10704,3,632,328,8,2,2014,5,26,5,2015,80,22
2649,10126,6,708,331,17,9,2013,10,25,2,2016,17,51
2650,10884,3,253,583,19,3,2015,10,26,9,2015,25,51
2651,10357,1,87,170,2,12,2015,3,11,4,2015,13,52
2652,10251,3,663,382,26,7,2014,2,20,2,2016,64,51
2653,10248,3,204,109,11,7,2015,7,15,5,2015,18,52
2654,10083,7,573,10,27,3,2015,11,8,7,2013,121,0
2655,10434,4,562,588,16,3,2013,8,29,2,2013,117,0
2656,10167,2,72,297,11,1,2014,1,24,7,2013,6,52
2657,10507,5,606,562,10,11,2016,2,4,6,2015,129,0
2658,10823,7,577,124,10,8,2016,10,21,10,2013,130,0
2659,10557,7,326,380,1,10,2014,2,25,4,2014,88,0
2660,10847,2,167,390,19,7,2015,11,18,12,2016,31,51
2661,10614,4,326,712,12,11,2013,4,19,12,2013,69,51
2662,10850,2,329,646,9,8,2016,11,13,5,2015,18,52
2663,10986,3,681,186,21,9,2014,5,26,2,2016,84,0
2664,10373,6,375,35,17,4,2014,6,19,5,2013,70,51
2665,10679,1,59,34,5,4,2014,11,25,4,2014,26,52
2666,10952,7,211,611,16,10,2014,10,9,4,2014,50,51
2667,10068,3,157,250,9,3,2013,11,3,3,2013,45,51
2668,10961,3,433,399,9,1,2015,10,23,6,2016,90,0
2669,10505,7,85,92,10,2,2013,11,3,6,2013,40,51
2670,10524,3,434,506,26,10,2014,9,20,12,2015,126,0
2671,10967,7,373,403,19,4,2015,6,19,1,2015,65,50
2672,10159,2,442,135,28,8,2015,7,19,7,2015,109,0
2673,10262,1,377,557,2,5,2014,5,16,4,2014,109,0
2674,10809,4,54,330,4,12,2015,5,6,9,2013,39,50
2675,10297,2,596,71,1,2,2016,11,21,10,2016,71,51
2676,10827,3,418,650,21,3,2014,10,2,12,2016,138,0
2677,10916,3,240,159,16,9,2013,8,18,8,2015,115,0
2678,10524,5,101,290,3,9,2016,5,17,10,2016,48,51
2679,10728,7,306,137,19,1,2015,3,1,7,2014,124,0
2680,10320,1,528,538,7,1,2016,4,27,8,2015,123,0
2681,10415,4,574,690,1,11,2013,10,15,9,2014,87,0
2682,10343,3,560,234,27,7,2014,2,19,3,2016,22,51
2683,10401,1,45,686,3,4,2013,5,2,2,2014,63,50
2684,10719,1,419,199,8,2,2016,5,13,11,2013,66,51
2685,10027,7,12,645,19,4,2016,8,13,7,2015,3,52
2686,10128,3,441,627,19,2,2013,1,20,9,2013,117,0
2687,10942,3,611,579,14,4,2015,8,12,12,2013,113,0
2688,10211,6,331,625,23,7,2013,6,9,9,2016,47,51
2689,10996,3,676,134,8,11,2015,7,2,5,2015,114,0
2690,10134,6,672,135,17,5,2015,7,12,4,2014,76,50
2691,10506,7,80,252,1,2,2013,6,19,11,2013,32,51
2692,10410,7,101,258,25,12,2015,11,27,2,2015,87,0
2693,10396,1,165,24,23,9,2015,5,3,7,2014,58,51
2694,10581,6,101,45,27,11,2013,3,25,1,2015,84,0
2695,10939,4,248,44,8,1,2015,11,26,8,2016,121,0
2696,10078,1,412,198,20,5,2015,10,22,12,2015,131,0
2697,10112,2,596,26,29,7,2014,7,23,8,2014,140,0
2698,10576,3,615,436,13,6,2016,8,17,11,2016,114,0
2699,10907,1,377,105,11,12,2015,8,13,12,2016,10,51
2700,10297,2,292,376,24,1,2016,9,28,1,2015,23,51
2701,10088,1,446,672,16,11,2014,3,19,8,2016,96,0
2702,10949,5,204,177,17,1,2016,7,2,8,2014,106,0
2703,10860,3,309,23,9,1,2013,2,25,12,2014,39,51
2704,10912,6,618,338,14,4,2016,11,4,11,2013,102,0
2705,10984,2,404,626,23,3,2016,2,20,11,2015,13,51
2706,10038,6,162,560,26,10,2013,3,2,9,2015,101,0
2707,10206,5,508,182,16,10,2016,7,29,8,2016,14,51
2708,10870,5,183,384,9,8,2013,4,16,5,2013,31,51
2709,10199,7,373,98,26,2,2013,5,1,11,2015,7,52
2710,10659,2,299,117,3,1,2015,7,19,3,2015,40,51
2711,10543,5,346,334,19,9,2015,5,15,10,2014,109,0
2712,10402,7,306,161,3,10,2013,6,10,5,2015,82,0
2713,10300,6,561,35,20,1,2015,11,21,11,2016,140,0
2714,10324,7,445,332,21,3,2014,11,24,1,2015,46,51
2715,10679,7,202,566,2,7,2014,10,18,4,2013,50,51
2716,10763,2,372,219,20,9,2015,11,25,6,2013,13,52
2717,10104,5,448,588,25,1,2014,4,3,3,2016,125,0
2718,10188,4,231,700,11,1,2014,7,3,1,2013,117,0
2719,10534,5,279,597,2,7,2014,4,18,8,2015,134,0
2720,10631,6,582,10,4,5,2016,10,13,2,2013,71,51
2721,10236,5,79,275,12,10,2016,9,28,4,2014,125,0
2722,10480,5,368,67,3,11,2013,4,18,11,2015,16,51
2723,10867,3,50,319,7,10,2016,7,13,2,2015,36,51
2724,10676,6,519,421,23,7,2014,6,22,7,2013,12,52
2725,10327,6,147,582,29,9,2013,5,10,9,2013,33,51
2726,10126,3,546,495,8,10,2015,1,7,11,2016,49,51
2727,10330,4,468,370,3,11,2016,8,15,7,2016,78,50
2728,10246,7,466,669,22,8,2014,3,24,6,2013,54,51
2729,10708,2,461,275,23,1,2016,8,2,7,2016,78,52
2730,10378,4,693,394,7,2,2016,1,29,6,2015,66,51
2731,10042,5,626,9,8,3,2013,9,10,10,2016,38,51
2732,10968,3,619,290,25,4,2015,1,9,2,2013,23,51
2733,10197,1,232,681,17,1,2015,7,18,12,2016,76,50
2734,10635,4,86,207,5,3,2013,8,29,1,2014,10,52
2735,10146,4,440,238,15,12,2013,9,4,6,2016,102,0
2736,10790,4,160,171,17,4,2015,6,28,4,2014,7,52
2737,10992,1,26,39,4,6,2015,3,19,4,2015,29,51
2738,10132,2,70,598,3,4,2016,10,9,3,2016,59,51
2739,10062,5,139,565,29,2,2014,11,22,12,2015,58,51
2740,10471,2,134,602,27,2,2014,6,16,1,2014,66,50
2741,10725,5,286,505,27,11,2014,5,7,4,2015,58,50
2742,10286,3,303,73,16,9,2016,5,14,3,2013,118,0
2743,10082,2,271,499,17,3,2014,5,5,8,2015,63,51
2744,10976,6,98,26,13,6,2016,1,6,7,2014,129,0
2745,10097,6,403,427,18,9,2016,1,25,11,2014,123,0
2746,10202,4,473,242,13,3,2013,10,1,12,2013,26,51
2747,10675,6,657,102,23,3,2015,3,10,4,2013,2,52
2748,10491,3,367,190,2,9,2014,2,13,10,2014,34,51
2749,10690,2,44,61,6,6,2016,5,15,4,2015,5,52
2750,10483,4,324,625,17,11,2016,3,21,2,2016,66,50
2751,10797,7,130,246,1,2,2013,6,20,1,2015,99,0
2752,10903,3,559,279,4,6,2013,3,6,3,2016,49,51
2753,10359,6,251,622,25,6,2014,8,17,7,2013,9,52
2754,10777,5,471,94,29,2,2013,10,15,10,2014,31,51
2755,10461,5,681,474,29,1,2015,5,28,7,2015,39,51
2756,10650,6,107,209,2,1,2015,11,15,4,2014,41,51
2757,10771,4,211,637,3,11,2016,10,12,9,2013,40,51
2758,10089,4,684,89,21,7,2013,3,20,11,2014,67,51
2759,10948,3,395,685,15,8,2016,4,11,4,2016,66,51
2760,10274,1,475,75,16,11,2016,3,14,9,2014,71,51
2761,10925,3,618,73,17,7,2014,10,12,3,2014,85,0
2762,10570,7,103,313,4,5,2013,10,15,10,2013,9,52
2763,10845,1,594,343,27,5,2016,1,25,12,2014,13,51
2764,10105,2,385,633,23,7,2016,5,6,9,2013,43,51
2765,10479,2,568,530,17,3,2013,5,11,10,2014,92,0
2766,10210,2,108,224,7,1,2013,1,29,10,2013,80,11
2767,10573,4,287,401,6,12,2016,11,20,1,2015,132,0
2768,10046,5,562,607,17,3,2013,6,16,1,2016,117,0
2769,10745,3,168,48,6,2,2015,3,20,2,2013,100,0
2770,10910,3,6,129,12,8,2015,7,12,8,2016,17,52
2771,10549,7,141,193,5,5,2016,4,16,10,2013,92,0
2772,10017,2,539,220,9,12,2015,4,20,12,2016,52,51
2773,10953,6,664,672,4,5,2013,10,24,4,2013,136,0
2774,10976,5,246,227,26,6,2014,11,24,1,2014,5,52
2775,10429,7,44,260,15,5,2015,8,8,8,2013,112,0
2776,10327,5,388,264,27,6,2015,3,3,5,2015,31,51
2777,10242,6,47,654,15,2,2015,6,16,2,2015,12,52
2778,10530,4,480,94,28,5,2015,6,9,7,2013,18,51
2779,10448,3,118,417,12,11,2014,2,24,3,2013,79,52
2780,10484,7,408,652,11,10,2016,4,11,8,2015,120,0
2781,10126,2,139,229,29,8,2013,9,16,6,2013,60,51
2782,10152,1,210,96,11,5,2013,11,17,9,2013,68,51
2783,10671,7,561,346,1,11,2015,10,10,7,2015,45,51
2784,10407,2,57,61,14,9,2016,5,27,8,2014,2,52
2785,10792,5,485,499,17,8,2016,2,8,7,2013,46,51
2786,10044,6,327,443,11,12,2015,9,20,3,2013,40,51
2787,10179,2,617,222,17,10,2015,7,11,5,2014,135,0
2788,10087,3,249,284,23,1,2015,3,25,5,2015,5,52
2789,10418,7,242,474,6,11,2016,2,16,2,2015,24,51
2790,10506,1,72,542,4,4,2015,8,24,11,2014,92,0
2791,10500,5,193,515,23,8,2013,9,20,2,2013,17,52
2792,10523,3,548,180,7,3,2013,11,20,9,2013,134,0
2793,10976,7,23,449,15,10,2015,2,1,7,2016,116,0
2794,10195,6,466,582,15,6,2013,2,23,5,2013,88,0
2795,10912,7,406,455,20,5,2014,11,26,10,2013,128,0
2796,10928,5,555,337,10,9,2015,4,20,2,2014,22,51
2797,10552,5,186,7,11,9,2016,3,8,5,2014,16,51
2798,10334,6,658,215,22,1,2014,6,23,9,2014,1,52
2799,10249,6,376,270,9,11,2014,3,7,12,2016,97,0
2800,10324,5,515,289,11,3,2015,2,18,8,2015,44,51
2801,10102,2,528,97,16,4,2015,3,18,12,2015,91,0
2802,10329,2,213,299,5,6,2013,9,23,3,2016,32,51
2803,10582,3,334,422,22,7,2015,8,5,6,2014,40,51
2804,10056,4,603,578,5,10,2014,11,20,12,2015,55,51
2805,10328,6,687,338,11,2,2014,10,26,9,2013,69,51
2806,10231,4,381,551,22,9,2014,7,10,10,2015,111,0
2807,10580,6,701,485,13,1,2016,1,9,4,2016,133,0
2808,10107,7,540,328,21,11,2015,1,27,11,2016,37,51
2809,10138,4,249,424,23,11,2016,8,6,12,2013,128,0
2810,10179,7,374,518,6,8,2016,11,23,12,2014,89,0
2811,10475,4,52,397,14,5,2016,7,4,4,2013,50,51
2812,10545,2,546,632,4,10,2013,5,15,12,2013,127,0
2813,10279,2,282,96,24,11,2015,4,29,7,2013,27,51
2814,10889,6,519,115,27,5,2015,1,10,9,2016,107,0
2815,10736,6,415,334,27,1,2015,1,16,10,2015,44,51
2816,10314,2,576,6,22,1,2014,2,6,11,2015,69,51
2817,10117,7,447,311,14,7,2013,9,27,8,2014,61,52
2818,10253,4,348,663,21,1,2015,7,5,2,2016,120,0
2819,10403,5,206,602,6,6,2014,1,27,8,2014,11,52
2820,10119,6,385,672,12,7,2013,11,15,7,2014,18,52
2821,10955,6,692,176,10,9,2014,3,22,1,2014,28,50
2822,10277,6,121,11,11,8,2016,2,17,6,2014,101,0
2823,10189,7,433,271,9,1,2015,11,17,10,2014,4,52
2824,10800,3,338,645,24,10,2013,6,20,12,2015,70,51
2825,10857,7,353,501,1,8,2016,5,28,10,2014,123,0
2826,10137,5,657,379,22,8,2016,4,5,3,2015,17,51
2827,10630,2,26,285,12,10,2015,2,17,7,2013,21,51
2828,10578,3,60,301,29,2,2013,4,13,11,2014,88,0
2829,10412,7,465,173,16,7,2013,10,24,12,2014,115,0
2830,10715,1,293,249,17,2,2015,11,6,3,2016,5,52
2831,10834,4,374,472,28,6,2013,10,7,10,2015,32,51
2832,10412,4,215,446,25,6,2013,8,2,10,2015,91,0
2833,10141,3,168,654,9,7,2016,4,5,8,2013,120,0
2834,10944,7,152,194,28,1,2015,8,23,9,2015,96,0
2835,10574,5,122,55,14,1,2013,1,29,5,2014,130,0
2836,10336,6,585,327,22,9,2016,6,7,6,2015,129,0
2837,10941,6,79,124,5,5,2016,9,9,11,2016,125,0
2838,10933,2,455,472,18,11,2016,1,14,1,2014,71,51
2839,10804,3,622,299,18,10,2013,6,12,10,2016,105,0
2840,10247,1,534,341,11,11,2013,7,17,8,2016,26,51
2841,10647,4,285,486,19,12,2016,8,2,10,2014,26,51
2842,10518,6,31,364,22,7,2013,6,17,4,2014,63,50
2843,10055,4,41,628,3,5,2014,2,10,7,2014,37,51
2844,10990,7,601,704,1,3,2016,5,8,6,2016,95,0
2845,10481,2,85,72,18,6,2014,11,7,2,2015,137,0
2846,10305,2,679,351,7,10,2015,10,4,4,2014,71,51
2847,10436,7,520,269,18,5,2016,6,20,3,2015,135,0
2848,10397,5,672,353,26,5,2014,3,21,9,2014,80,45
2849,10872,1,311,140,18,6,2016,10,19,7,2013,41,51
2850,10730,4,4,124,18,9,2013,5,4,6,2015,14,52
2851,10126,7,556,337,3,11,2015,8,29,2,2016,126,0
2852,10663,5,693,514,2,6,2015,6,7,8,2014,40,51
2853,10031,6,300,412,19,11,2015,11,26,2,2013,94,0
2854,10822,4,556,36,26,8,2016,1,4,1,2014,2,52
2855,10117,3,607,629,17,1,2015,4,16,5,2016,110,0
2856,10820,3,295,353,25,12,2013,8,18,5,2013,135,0
2857,10604,5,563,690,26,5,2013,10,13,4,2015,11,52
2858,10857,6,354,254,18,3,2016,10,11,12,2015,40,51
2859,10812,1,178,157,13,5,2015,10,22,8,2015,105,0
2860,10161,6,313,651,22,3,2014,6,13,9,2013,9,52
2861,10919,4,578,528,16,2,2016,4,5,9,2014,118,0
2862,10317,1,448,233,5,4,2016,10,28,1,2015,20,51
2863,10924,7,230,443,14,1,2013,10,10,11,2014,134,0
2864,10705,4,650,321,18,2,2016,8,22,9,2015,139,0
2865,10024,3,682,515,4,12,2015,9,11,1,2014,41,51
2866,10016,6,651,337,6,11,2013,1,8,11,2013,79,48
2867,10497,2,565,194,4,8,2014,11,10,7,2015,71,51
2868,10590,2,138,265,10,10,2013,3,28,9,2016,113,0
2869,10076,6,483,529,17,5,2013,10,4,9,2016,27,51
2870,10232,7,345,299,13,11,2015,9,10,3,2016,28,51
2871,10279,4,396,177,14,2,2014,4,21,3,2013,17,51
2872,10409,3,366,683,3,1,2013,10,1,3,2014,3,52
2873,10811,3,632,362,7,9,2016,7,26,5,2013,14,51
2874,10786,6,14,78,15,10,2015,6,22,9,2014,81,0
2875,10609,6,111,291,1,7,2016,7,24,8,2014,105,0
2876,10223,6,258,440,16,8,2016,5,8,3,2014,24,51
2877,10121,7,575,116,19,11,2014,2,7,3,2015,36,51
2878,10100,6,532,647,16,7,2013,8,14,2,2014,8,52
2879,10768,6,681,292,8,7,2016,6,27,9,2014,14,51
2880,10580,6,389,199,23,2,2015,9,28,10,2013,61,52
2881,10030,1,383,104,5,7,2015,4,28,1,2015,18,51
2882,10668,7,265,512,8,11,2015,1,29,7,2016,58,50
2883,10683,3,135,54,19,4,2014,11,20,9,2013,70,51
2884,10714,6,145,606,12,9,2015,2,13,2,2015,81,0
2885,10324,3,95,409,13,8,2014,1,10,8,2016,72,51
2886,10561,2,707,660,15,8,2015,2,20,6,2016,75,48
2887,10120,6,456,362,15,2,2014,8,20,2,2016,32,51
2888,10138,7,217,317,29,5,2014,10,18,10,2016,99,0
2889,10805,4,561,541,9,5,2013,3,4,8,2013,83,0
2890,10863,4,311,514,26,3,2013,1,12,10,2015,55,51
2891,10525,7,642,107,27,5,2016,5,2,8,2015,116,0
2892,10883,1,109,29,20,4,2014,5,27,11,2016,13,52
2893,10270,4,416,251,24,5,2016,8,9,3,2014,93,0
2894,10624,6,599,501,28,12,2015,2,15,1,2013,118,0
2895,10652,3,707,387,14,10,2013,8,18,1,2015,62,50
2896,10633,5,248,670,14,7,2015,5,13,2,2014,96,0
2897,10092,3,348,51,15,11,2015,8,22,8,2016,81,1
2898,10765,5,642,508,24,9,2013,11,19,12,2014,39,51
2899,10330,1,170,297,22,3,2016,3,24,4,2014,77,50
2900,10605,3,74,179,29,7,2014,1,5,7,2016,2,52
2901,10146,4,440,381,12,8,2014,4,1,11,2014,56,51
2902,10795,1,62,372,3,2,2014,5,14,7,2016,40,51
2903,10843,5,355,35,23,10,2016,6,20,9,2013,44,51
2904,10467,3,232,151,18,6,2016,6,29,11,2014,96,0
2905,10116,4,652,521,18,3,2013,1,28,10,2014,112,0
2906,10969,1,16,551,2,1,2015,5,1,1,2015,38,51
2907,10061,4,307,374,20,8,2014,8,12,11,2015,30,51
2908,10793,4,304,200,13,1,2016,2,9,3,2013,50,51
2909,10474,1,413,46,21,3,2013,6,6,10,2015,66,51
2910,10799,7,220,584,1,6,2013,10,3,2,2013,102,0
2911,10550,1,326,477,14,2,2015,3,19,1,2016,50,51
2912,10947,3,402,630,26,5,2013,9,11,7,2014,4,52
2913,10420,6,125,485,16,8,2016,5,2,6,2014,24,51
2914,10561,2,505,493,5,7,2013,5,26,6,2016,113,0
2915,10988,7,250,326,15,9,2016,5,26,2,2015,90,0
2916,10204,6,107,616,29,10,2015,6,6,2,2016,54,51
2917,10086,2,353,548,10,8,2015,6,29,7,2014,7,52
2918,10843,3,84,624,20,3,2015,8,11,4,2013,80,48
2919,10952,1,535,576,9,5,2016,1,2,4,2015,58,50
2920,10431,5,202,556,17,11,2013,1,14,4,2013,48,51
2921,10784,2,247,400,1,2,2015,11,19,12,2015,47,51
2922,10206,6,13,691,2,7,2016,5,13,2,2016,33,51
2923,10358,5,638,289,19,10,2016,10,15,6,2015,6,52
2924,10796,7,693,168,14,7,2016,3,9,4,2013,68,51
2925,10501,7,409,123,24,5,2013,5,19,2,2013,139,0
2926,10856,1,687,359,9,5,2013,2,29,7,2015,123,0
2927,10941,1,154,301,28,11,2016,8,2,4,2015,41,51
2928,10958,1,349,90,3,4,2015,3,17,4,2015,58,50
2929,10934,2,673,356,19,1,2013,7,25,11,2014,1,52
2930,10378,2,409,608,22,3,2013,2,20,8,2014,52,51
2931,10014,3,487,185,17,8,2013,1,18,7,2013,109,0
2932,10041,3,188,472,1,12,2015,1,19,12,2015,123,0
2933,10338,2,329,638,10,2,2013,4,11,11,2016,136,0
2934,10377,5,82,62,6,3,2014,7,23,2,2013,77,51
2935,10291,5,206,525,21,1,2014,6,10,5,2016,135,0
2936,10074,1,464,428,17,6,2014,4,25,3,2013,16,51
2937,10796,3,343,576,29,10,2013,3,20,7,2014,25,51
2938,10047,5,345,475,19,9,2014,10,20,9,2014,14,52
2939,10223,1,546,120,10,8,2014,4,2,6,2013,112,0
2940,10087,3,177,184,14,3,2016,10,8,3,2014,6,52
2941,10545,7,658,554,6,1,2015,2,20,4,2016,41,51
2942,10804,1,251,38,13,11,2014,2,18,2,2016,45,50
2943,10644,3,682,638,8,11,2014,3,21,10,2015,95,0
2944,10421,2,365,674,21,9,2013,9,24,5,2014,26,51
2945,10460,7,188,249,19,4,2016,1,11,5,2014,20,51
2946,10685,6,45,633,17,4,2015,9,23,12,2013,30,51
2947,10918,3,555,21,19,5,2014,9,27,3,2016,122,0
2948,10153,1,277,84,3,12,2013,4,4,7,2015,20,51
2949,10831,3,653,433,9,2,2013,2,27,11,2015,123,0
2950,10990,1,554,260,13,11,2014,4,29,7,2014,41,50
2951,10914,1,480,406,19,2,2015,2,5,4,2014,87,0
2952,10711,4,16,402,8,5,2015,7,19,2,2013,71,51
2953,10353,2,33,112,13,6,2016,10,22,8,2014,15,52
2954,10659,1,376,405,24,5,2013,10,16,10,2014,11,52
2955,10051,2,569,438,10,9,2016,2,21,6,2016,128,0
2956,10110,5,388,617,2,10,2015,8,23,2,2014,75,50
2957,10439,7,175,83,4,2,2015,9,2,7,2016,114,0
2958,10889,4,595,139,20,8,2015,4,27,11,2013,18,51
2959,10330,4,390,236,12,3,2014,2,20,2,2014,87,0
2960,10101,2,317,568,20,2,2014,4,1,4,2014,40,51
2961,10264,1,533,161,23,12,2014,3,14,2,2014,92,0
2962,10003,2,507,639,17,2,2016,10,8,4,2013,117,0
2963,10785,4,343,573,11,10,2015,6,25,1,2013,48,50
2964,10239,4,116,149,20,2,2014,10,20,10,2014,109,0
2965,10952,2,267,445,27,4,2013,7,24,1,2013,3,52
2966,10712,5,649,374,15,4,2014,4,7,2,2014,16,51
2967,10323,3,281,548,29,4,2014,11,25,8,2015,81,1
2968,10185,7,562,143,8,9,2014,8,14,6,2013,129,0
2969,10328,7,532,201,21,3,2013,3,24,9,2015,140,0
2970,10465,7,285,375,11,3,2016,2,10,12,2015,30,51
2971,10282,2,78,518,5,2,2013,4,27,7,2016,20,51
2972,10157,7,94,659,27,10,2014,9,22,12,2014,2,52
2973,10145,2,19,189,7,7,2016,4,2,7,2014,77,52
2974,10504,7,459,84,16,9,2016,2,20,4,2016,24,51
2975,10325,7,265,74,4,11,2013,9,22,8,2015,44,51
2976,10680,1,329,486,18,9,2016,3,23,5,2016,59,50
2977,10203,3,169,582,21,6,2016,2,21,2,2013,117,0
2978,10955,1,372,263,9,6,2016,5,9,9,2016,93,0
2979,10860,6,444,494,14,2,2014,2,20,2,2014,22,51
2980,10086,4,147,230,1,6,2014,8,29,12,2014,118,0
2981,10638,5,216,667,22,2,2013,7,14,4,2013,91,0
2982,10391,7,457,115,21,12,2015,3,1,6,2014,102,0
2983,10707,1,72,101,23,12,2013,9,2,7,2014,104,0
2984,10061,4,262,188,17,5,2016,10,26,2,2013,131,0
2985,10643,2,227,610,21,8,2016,11,21,10,2014,92,0
2986,10673,1,483,325,22,7,2015,8,20,2,2015,51,51
2987,10320,4,473,709,18,9,2013,3,7,5,2013,80,51
2988,10839,1,639,186,7,4,2016,3,13,9,2015,45,51
2989,10816,4,614,384,19,7,2013,4,14,2,2013,32,51
2990,10071,1,263,590,18,6,2013,10,3,4,2016,53,51
2991,10585,4,595,125,29,3,2016,1,5,6,2016,74,51
2992,10169,6,340,237,9,6,2014,5,5,10,2015,26,51
2993,10679,2,469,207,29,2,2015,10,3,2,2015,14,52
2994,10717,1,37,71,2,8,2015,10,10,11,2015,22,51
2995,10310,5,461,603,6,2,2016,3,3,1,2016,120,0
2996,10658,1,655,663,19,3,2014,6,20,3,2015,101,0
2997,10025,5,650,585,21,5,2015,4,17,8,2015,20,51
2998,10523,3,399,320,16,1,2014,6,27,11,2016,126,0
2999,10511,6,408,619,27,1,2013,1,19,12,2015,116,0
3000,10494,2,402,307,3,8,2016,6,3,7,2014,16,51
3001,10452,3,503,698,13,12,2014,1,22,11,2013,133,0
3002,10603,1,663,85,2,1,2016,1,26,8,2015,61,50
3003,10274,7,564,420,7,5,2016,8,24,4,2016,24,51
3004,10832,5,637,253,7,1,2015,7,4,12,2013,44,51
3005,10574,1,212,635,19,4,2013,7,25,12,2016,32,51
3006,10215,3,362,559,26,2,2015,8,16,11,2015,133,0
3007,10493,6,263,630,7,11,2013,2,20,1,2014,86,0
3008,10790,1,434,86,8,3,2015,4,27,3,2015,55,50
3009,10925,3,358,186,15,4,2014,5,21,7,2013,51,51
3010,10976,3,601,523,2,4,2013,7,13,6,2015,123,0
3011,10267,1,187,151,25,6,2013,10,1,4,2014,118,0
3012,10742,2,98,513,1,4,2015,2,26,1,2013,136,0
3013,10700,3,358,510,21,12,2013,7,21,10,2014,77,51
3014,10522,4,414,658,2,6,2015,4,9,10,2016,122,0
3015,10246,5,467,75,19,2,2015,7,25,3,2013,116,0
3016,10606,7,535,126,15,3,2016,3,8,6,2015,41,51
3017,10564,1,450,344,21,6,2013,7,22,2,2016,61,51
3018,10021,1,404,5,21,10,2014,8,11,3,2014,137,0
3019,10232,7,624,129,5,4,2016,9,1,7,2013,59,51
3020,10570,3,369,640,6,10,2016,7,26,9,2015,18,51
3021,10052,5,315,341,14,6,2015,7,3,11,2014,118,0
3022,10390,5,415,292,2,2,2013,9,16,2,2013,18,51
3023,10150,4,30,706,13,10,2015,6,28,10,2015,81,0
3024,10824,6,479,44,23,9,2014,6,16,7,2013,54,51
3025,10679,7,483,152,16,9,2013,5,2,6,2015,91,0
3026,10364,2,595,162,25,9,2013,6,22,3,2015,107,0
3027,10914,5,534,709,23,7,2016,6,12,11,2013,7,52
3028,10422,2,569,712,21,5,2013,11,6,4,2014,96,0
3029,10305,6,370,259,13,10,2016,5,22,12,2013,136,0
3030,10566,4,233,232,9,4,2016,5,20,10,2016,81,0
3031,10092,5,600,519,17,8,2014,3,25,6,2015,32,51
3032,10179,4,340,613,10,9,2015,9,1,2,2015,24,51
3033,10948,4,108,277,5,11,2016,1,3,5,2016,129,0
3034,10480,1,444,195,21,8,2015,7,10,10,2013,40,51
3035,10789,7,296,614,26,4,2014,10,16,2,2013,69,51
3036,10067,7,306,114,16,10,2015,8,11,3,2014,95,0
3037,10245,6,17,583,7,10,2014,10,2,4,2015,108,0
3038,10061,1,443,347,8,7,2015,8,2,9,2015,130,0
3039,10280,4,225,269,16,12,2016,11,26,11,2015,104,0
3040,10547,2,340,71,6,11,2015,3,3,3,2016,25,51
